what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575668650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575672246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575675223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575679123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575681637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575681758
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411575684544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575685814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575689704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575702551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575704487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575708954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575710112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575715762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575716492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575716993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575717022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575717054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575717088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575717112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575717354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411575718362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575718718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575718966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719467
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575719837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1411575720100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1411575721347
