what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639769550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639770408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639771441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639771845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639772927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639773271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639775138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639775873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639780825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639786571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639788141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639788608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639792897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639793307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639794186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639794908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639795479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639796162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639796516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639797465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639798123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639798634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639799068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639800015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639800327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639800983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639801577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639802128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639803351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639803793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639806724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639807204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639807945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639808952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639809486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639810124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639810511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639811357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639812373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639812824
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639813574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639813988
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411639841438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639859405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639860249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639861112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639861558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639862011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639872996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639879924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639880325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639881145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639881498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639884385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639884778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639887177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639887556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639891959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639892358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639892931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639893275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639894685
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639895040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639896005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639896333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639897126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639897458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639898012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639898382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639898965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639899319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639902980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639903308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639904353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639904740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639913131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639913560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639914253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639914647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639915243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639915638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639917381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639917800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639918421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639918825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639920517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639920875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639921706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411639922087
