what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580815543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580816483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580816737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580826777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580827132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580827848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580828110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580829752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580830041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580831224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580831496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580832632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580832924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580835435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580836242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580837281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580837730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580848782
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580849400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580849713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580850375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580850662
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1411580854037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580874602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580874993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580875551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580875863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580881622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580901931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580969447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1411580969912
